Date,btc,eth,usdt,usdc,xrp,busd,ada,doge
2020-10-11,11349.4262921425,373.286328675,1.000859255,1.0005258325000002,0.25548295750000005,1.000125,0.10617157499999999,0.00267395
2020-10-12,11471.7884587375,381.0736250675,1.0009999525,1.0006051075000002,0.255126395,1.00005,0.10808138,0.0026708999999999995
2020-10-13,11461.2071262625,382.8229649475,1.001152505,1.000416675,0.25651454749999997,0.99995,0.1103137975,0.0026512399999999996
2020-10-14,11426.590875907501,380.73166810249995,1.00104996,1.00062122,0.2528126425,1.0,0.10863459249999999,0.0026354
2020-10-15,11448.8674873525,377.299243775,1.000908745,1.0006517350000002,0.247408545,1.000175,0.1066056575,0.0026155725
2020-10-16,11397.0063810075,371.67911181249997,1.0008943425,1.000744275,0.24314762,1.00015,0.10516641500000001,0.002594985
2020-10-17,11337.9578341475,367.2822029475,1.0008735375,1.000524595,0.2408519875,1.0001499999999999,0.10516652,0.0025922799999999998
2020-10-18,11417.570063335,373.41700671750004,1.0007613475,1.0004545025,0.2417664125,1.0001749999999998,0.106584535,0.0025862600000000004
2020-10-19,11611.1145461175,378.8562911225,1.0007677975,1.0005406424999999,0.244560255,1.000225,0.10830048,0.002593815
2020-10-20,11835.927028485,374.3046699975,1.0008378825,1.0004428674999999,0.2453656125,1.000225,0.10529367,0.0025988375
2020-10-21,12455.5653671575,382.6511521225,1.0014274775,1.00004488,0.2483763825,1.000125,0.10470568499999999,0.0026204300000000004
2020-10-22,12911.553554302502,404.16989451000006,1.0014610025,0.9999895324999999,0.2557095775,0.9999750000000001,0.10863121249999999,0.00264863
2020-10-23,12917.92399174,411.4649957575,1.00086986,1.0002124175,0.2555559275,0.999965145,0.10903433,0.0026558225
2020-10-24,13017.6124601175,411.66905969,1.0008774725,1.0002862625,0.255446675,1.0,0.10833978999999999,0.002642295
2020-10-25,13094.620643490001,410.29631417999997,1.00090387,1.000087215,0.25463419,1.00005,0.1073334225,0.0026498425
2020-10-26,13038.5322577875,398.79226786749996,1.0008353025,0.9996789750000001,0.25109766499999997,1.000025,0.1040645,0.0027150275
2020-10-27,13387.49192413,399.5666374475,1.000585365,1.0000797175,0.250889455,1.000075,0.10337099749999999,0.00267331
2020-10-28,13423.8614665325,395.68972911250006,1.0002931675000002,1.000141655,0.2499414775,1.000125,0.1001806175,0.0026359
