Date,btc,eth,usdt,usdc,bnb,xrp,busd,ada,doge,matic
2020-09-11,10336.425576625,368.756767765,1.001729954035,1.00266830722025,24.703982581700004,0.2422890203055,1.001469546832,0.09624158427705,0.0027945191529675003,0.02069315556285
2020-09-12,10430.8142877,379.28978635475,1.0033459831259999,1.0034200524949999,26.989742580275,0.24536034540125,1.0028997151177501,0.09718505923095,0.0028082650971525,0.0210550915647
2020-09-13,10394.424992575001,374.0973181575,1.0009011839220001,1.00248166675675,30.032348834375,0.24540199363525,1.00116682545325,0.096285810300525,0.0027910459090949996,0.02033093269375
2020-09-14,10518.89784395,371.25585782775,1.0019767323845001,1.0029595396167499,31.235263813274997,0.24456883481849997,1.00150542727125,0.09585824244687499,0.0027907612273325,0.019981526627075
2020-09-15,10767.449555275001,371.77708590724995,1.0022691178595,1.00120702413275,29.123292867775,0.24568779642425,1.001951476522,0.0953864067675,0.00282338508866,0.020586209751999998
2020-09-16,10894.418900499999,365.00161179675,1.00303090730525,0.9993190872165,27.440665466275,0.244889445154,1.002360314049,0.092165654094225,0.00282649874659,0.020075926035625
2020-09-17,10933.572735925,378.39543053075,1.002513805309,0.9992663768765,27.47306809665,0.2513363197875,1.001639513234,0.09286305780355,0.0028192856834650002,0.020062418746149998
2020-09-18,10940.242677524999,385.64278924275,1.00383679534025,1.007365813035,27.469721832700003,0.25144945598499996,1.00193876878875,0.09238226845075001,0.0027978857333875,0.0207529616166
2020-09-19,11017.95250195,383.8466160969999,1.0015508149980001,1.000351474581,27.377561328725,0.25117662889875003,1.0011048193774998,0.09156054777457501,0.0027940395447825,0.021036586663925
2020-09-20,10986.121981,377.33579677924996,1.0023588634825,1.0014265475222501,26.555939351625003,0.24844643203125,1.0031891628212501,0.09042400339010001,0.0027749839068074997,0.021440477857399998
2020-09-21,10691.437663825,356.24805584275,1.00253798036775,1.00238790684425,24.735750938149998,0.2393861551925,1.00319862129675,0.08464926788055001,0.00270658070344,0.020744988033675003
2020-09-22,10487.22196935,342.42071424025,1.0025431348485,1.0010022578695001,23.66356151895,0.23256128734125,1.0023410948109999,0.081275885371525,0.0026391400237149995,0.019227577047
2020-09-23,10379.3429876025,332.336703255,1.0009398825,1.0009448825,23.463410682499998,0.22766956249999998,1.000225,0.0793105,0.0025998825,0.018711307500000003
2020-09-24,10502.8497846175,335.086797675,1.0008270225,1.000764285,23.7126705575,0.22714970999999998,1.0001499999999999,0.07974599,0.0025927750000000003,0.01827202
2020-09-25,10702.609278207501,349.5958316975,1.0012576850000001,1.0003407225,24.5506365575,0.2373750375,1.00005,0.09007108750000001,0.0026661449999999995,0.018974942499999998
2020-09-26,10721.6445636125,352.9502165425,1.0017677,1.000480855,25.474305689999998,0.2420666175,1.000025,0.096173105,0.0027114725,0.019039785
2020-09-27,10737.2649929875,356.05422023750003,1.00185103,1.0005243275,26.260782532500002,0.24185773000000002,1.0008991200000001,0.0984815125,0.002696755,0.018718864999999998
2020-09-28,10783.8767447275,358.5162918475,1.001269905,1.0003421825,26.7159858775,0.24361908250000003,1.0001,0.1022043,0.0026851675,0.019152775
